,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
11464,BnJUWwSx1kE,11,22,169072,unverified,69,English,An animal is walking.
11465,BnJUWwSx1kE,11,22,132126,unverified,61,English,An animal on the look-out.
11466,BnJUWwSx1kE,11,22,611139,unverified,72,English,An mammal animal is moving.
11467,BnJUWwSx1kE,11,22,169605,unverified,27,English,An wombat is walking in the dirt.
11468,BnJUWwSx1kE,11,22,531524,unverified,236,English,Crooked Wombat is walking around.
11469,BnJUWwSx1kE,11,22,637661,unverified,458,English,Fully grown huge wombat
11470,BnJUWwSx1kE,11,22,965612,unverified,98,English,the animal is walking
11471,BnJUWwSx1kE,11,22,347757,unverified,24,English,Wombat acts crankily
11472,BnJUWwSx1kE,11,22,497691,unverified,42,English,A LAND ANIMALS IS SEARCHING SOMETHING.
11473,BnJUWwSx1kE,11,22,418656,unverified,50,English,THE WOMBAT IS WALKING.
11474,BnJUWwSx1kE,11,22,132982,unverified,63,English,A Cranky walking on the mud.
11555,JXSkYkiKO0I,42,46,550906,clean,70,English,A man does push-ups.
11556,JXSkYkiKO0I,42,46,625932,clean,21,English,A boy is doing push ups.
11557,JXSkYkiKO0I,42,46,922727,clean,37,English,A boy is doing push ups.
11558,JXSkYkiKO0I,42,46,155632,clean,24,English,A boy is doing push-ups.
11559,JXSkYkiKO0I,42,46,553931,clean,18,English,A man did push-upson the floor.
11560,JXSkYkiKO0I,42,46,297776,clean,73,English,A man does several push ups.
11561,JXSkYkiKO0I,42,46,275759,clean,67,English,A man is doing push ups.
11562,JXSkYkiKO0I,42,46,615204,clean,29,English,A man is doing push-ups on the floor.
11563,JXSkYkiKO0I,42,46,772960,clean,91,English,A man is doing push-ups on the floor.
11564,JXSkYkiKO0I,42,46,135141,clean,762,English,A man is doing push-ups.
11565,JXSkYkiKO0I,42,46,374994,clean,33,English,A young man is doing push ups.
11566,JXSkYkiKO0I,42,46,309959,clean,21,English,The man did push ups on the floor.
11567,JXSkYkiKO0I,42,46,762891,clean,23,English,The man is doing push-ups.
11568,JXSkYkiKO0I,42,46,395870,unverified,76,English,A man is doing exercise.
11569,JXSkYkiKO0I,42,46,411294,unverified,23,English,The man is doing push ups.
11570,JXSkYkiKO0I,42,46,651813,unverified,75,English,A man is doing push ups.
11571,JXSkYkiKO0I,42,46,682611,unverified,70,English,A man is doing push-ups.
11572,JXSkYkiKO0I,42,46,760882,unverified,19,English,A man does push ups.
11573,JXSkYkiKO0I,42,46,696912,unverified,63,English,The man is doing pushups.
11574,JXSkYkiKO0I,42,46,132126,unverified,89,English,A young man reclined on the floor reading something.
11575,JXSkYkiKO0I,42,46,318570,unverified,84,English,a young man doing exercise.
11576,JXSkYkiKO0I,42,46,339451,unverified,49,English,A teenager is doing press ups.
11577,JXSkYkiKO0I,42,46,371782,unverified,90,English,A boy practicing exercise in the gym.
11578,JXSkYkiKO0I,42,46,418656,unverified,52,English,A boy is doing exercise.
11579,JXSkYkiKO0I,42,46,502429,unverified,145,English,A man is doing an exercise.
11580,JXSkYkiKO0I,42,46,435773,unverified,12,English,A man is doing push-ups.
11581,JXSkYkiKO0I,42,46,654334,unverified,30,English,a young man doing push-ups
11582,JXSkYkiKO0I,42,46,157374,unverified,31,English,A young man is doing push ups on the floor.
11583,JXSkYkiKO0I,42,46,599728,unverified,39,English,a boys doing excersise
11584,JXSkYkiKO0I,42,46,120123,unverified,60,English,A guy sleeping and then gets up and got to the gym to work out.
11585,JXSkYkiKO0I,42,46,534192,unverified,22,English,A man does push-ups indoors.
11586,JXSkYkiKO0I,42,46,844963,unverified,81,English,A boy is doing push ups.
11587,JXSkYkiKO0I,42,46,155632,unverified,18,English,A boy is doing push-ups.
11588,JXSkYkiKO0I,42,46,214410,unverified,34,English,A man is doing pushups.
11589,JXSkYkiKO0I,42,46,169605,unverified,14,English,A boy is doing push ups.
11590,JXSkYkiKO0I,42,46,169072,unverified,65,English,A guy is doing aerobics.
11591,JXSkYkiKO0I,42,46,957996,unverified,45,English,A teenager is doing push-ups.
11592,JXSkYkiKO0I,42,46,953650,unverified,189,English,very strong young man
11593,JXSkYkiKO0I,42,46,383544,unverified,28,English,a boy is doing excersise
11594,JXSkYkiKO0I,42,46,792589,unverified,132,English,A man is making some push-ups.
11595,JXSkYkiKO0I,42,46,309959,unverified,15,English,A man did pushups on the floor.
11596,JXSkYkiKO0I,42,46,856986,unverified,73,English,A boy is doing push-ups on the floor.
11597,JXSkYkiKO0I,42,46,762891,unverified,18,English,The man is doing push-ups.
11598,JXSkYkiKO0I,42,46,515839,unverified,58,English,THE MAN IS DOING EXERCISE.
11599,JXSkYkiKO0I,42,46,531524,unverified,375,English,Seventeen musician boys behind the scenes.
11600,JXSkYkiKO0I,42,46,553931,unverified,19,English,The man did pushups on the floor.
11601,6t0BpjwYKco,71,76,760882,clean,26,English,A woman peels an apple.
11602,6t0BpjwYKco,71,76,280252,clean,29,English,A woman is peeling an apple.
11603,6t0BpjwYKco,71,76,159786,clean,136,English,A woman is peeling an apple.
11604,6t0BpjwYKco,71,76,435773,clean,21,English,A woman is removing the peel from an apple.
11605,6t0BpjwYKco,71,76,922727,clean,22,English,A woman is peeling a apple.
11606,6t0BpjwYKco,71,76,275759,clean,28,English,A woman is peeling an apple.
11607,6t0BpjwYKco,71,76,374994,clean,12,English,A woman is peeling an apple.
11608,6t0BpjwYKco,71,76,297776,clean,22,English,A woman peels an apple.
11609,6t0BpjwYKco,71,76,155632,clean,17,English,A woman is peeling an apple.
11610,6t0BpjwYKco,71,76,169605,clean,17,English,A woman is peeling an apple.
11611,6t0BpjwYKco,71,76,617730,clean,15,English,A woman is peeling an apple.
11612,6t0BpjwYKco,71,76,896610,clean,18,English,A woman peels an apple in the kitchen.
11613,6t0BpjwYKco,71,76,309959,clean,24,English,The lady took the wax coating off the cheese.
11614,6t0BpjwYKco,71,76,762891,clean,17,English,The woman is peeling an apple.
11615,6t0BpjwYKco,71,76,807872,clean,18,English,A woman cuts up vegetables.
11616,6t0BpjwYKco,71,76,553931,clean,15,English,The lady peeled an apple.
11617,6t0BpjwYKco,71,76,965612,unverified,47,English,the person is cooking
11618,6t0BpjwYKco,71,76,799001,unverified,23,English,A woman is peeling an apple.
11619,6t0BpjwYKco,71,76,154335,unverified,59,English,the woman is show how to prepare the food with her dog
11620,6t0BpjwYKco,71,76,707318,unverified,18,English,A woman peels an apple.
11621,6t0BpjwYKco,71,76,829808,unverified,29,English,A lady is cutting an apple.
11622,6t0BpjwYKco,71,76,171815,unverified,110,English,a female making some japanese dish
11623,6t0BpjwYKco,71,76,741585,unverified,33,English,A woman is peeling an apple.
11624,6t0BpjwYKco,71,76,334786,unverified,24,English,A woman is peeling some apples.
11625,6t0BpjwYKco,71,76,599728,unverified,39,English,A lady is cutting slices of apple
11626,6t0BpjwYKco,71,76,373663,unverified,25,English,A woman is peeling an apple.
11627,6t0BpjwYKco,71,76,919506,unverified,29,English,A person is cooking
11628,6t0BpjwYKco,71,76,776761,unverified,30,English,A woman is peeling an apple.
11629,6t0BpjwYKco,71,76,394339,unverified,506,English,a lady is making  Katsu Curry (Japanese Curry with Tonkatsu)
11630,6t0BpjwYKco,71,76,309959,unverified,18,English,the lady peeled the skin off the cheese.
11631,6t0BpjwYKco,71,76,762891,unverified,17,English,The woman is peeling an apple.
11632,6t0BpjwYKco,71,76,750723,unverified,38,English,any one is slicing the vegetable
11633,6t0BpjwYKco,71,76,869926,unverified,13,English,A woman is peeling an apple.
11634,6t0BpjwYKco,71,76,638934,unverified,9,English,A woman is peeling an apple.
11635,6t0BpjwYKco,71,76,554590,unverified,33,English,A woman peels an apple.
11636,6t0BpjwYKco,71,76,131538,unverified,19,English,A woman peels an apple.
11637,ao-9B8IV9_E,175,187,550906,clean,51,English,A dog walks over a kid who is inside his house.
11638,ao-9B8IV9_E,175,187,297776,clean,32,English,A boy gets stuck in a dog house.
11639,ao-9B8IV9_E,175,187,155632,clean,40,English,A boy is crawling into a dog house.
11640,ao-9B8IV9_E,175,187,760882,clean,101,English,A boy is squeezing through a dog house.
11641,ao-9B8IV9_E,175,187,275759,clean,36,English,A bull dog is standing over a boy.
11642,ao-9B8IV9_E,175,187,617730,clean,38,English,A child is stuck in a dog door opening.
11643,ao-9B8IV9_E,175,187,922727,clean,51,English,A child is stuck in a dog house.
11644,ao-9B8IV9_E,175,187,825347,clean,19,English,A dog and a toddler are trying to get out of a dog house.
11645,ao-9B8IV9_E,175,187,374994,clean,35,English,A dog is climbing over a boy to get out of a playhouse.
11646,ao-9B8IV9_E,175,187,169605,clean,241,English,A kid and dog are playing in a dog house.
11647,ao-9B8IV9_E,175,187,435773,clean,23,English,A little boy gets stuck in a dog house.
11648,ao-9B8IV9_E,175,187,772960,clean,198,English,A man lying down is stuck midway through the entrance of a kennel while his dog steps on him and comes out.
11649,ao-9B8IV9_E,175,187,651813,clean,8,English,A monkey is walking.
11650,ao-9B8IV9_E,175,187,159786,clean,2964,English,An animal plays with a child.
11651,ao-9B8IV9_E,175,187,762891,clean,35,English,The boy is stuck in the door of the doghouse.
11652,ao-9B8IV9_E,175,187,309959,clean,21,English,"The little boy tried to get in the doghouse, and the dog tried to get out!"
11653,ao-9B8IV9_E,175,187,553931,clean,26,English,The toddler went inside the dog house and the dog came out.
11654,ao-9B8IV9_E,175,187,252681,clean,147,English,"While a child is trying to get into a doghouse, the dog is trying to get out."
11655,ao-9B8IV9_E,175,187,750723,unverified,131,English,a animal pick the child
11656,ao-9B8IV9_E,175,187,599728,unverified,145,English,a boy playing with dog
11657,ao-9B8IV9_E,175,187,334439,unverified,64,English,A dog drag a child in the house
11658,ao-9B8IV9_E,175,187,977945,unverified,246,English,A little baby with a puppy
11659,ao-9B8IV9_E,175,187,974128,unverified,138,English,A monkey is inside the cage.
11660,ao-9B8IV9_E,175,187,371782,unverified,128,English,An animal is playing with the pipe.
11661,ao-9B8IV9_E,175,187,741585,unverified,37,English,Dog climbs over mand in his dog house.
11662,ao-9B8IV9_E,175,187,705358,unverified,188,English,one little baby and puppy looking very funny
11663,ao-9B8IV9_E,175,187,807741,unverified,66,English,they are the funny animals.
11664,ao-9B8IV9_E,175,187,108687,unverified,41,English,A baby and dog are stuck in a dog house.
11665,ao-9B8IV9_E,175,187,216311,unverified,63,English,A child and a dog are stuck in the entrance of a dog house.
11666,ao-9B8IV9_E,175,187,890313,unverified,50,English,A child climbing into a doghouse.
11667,ao-9B8IV9_E,175,187,373663,unverified,38,English,A child is getting into a doghouse.
11668,ao-9B8IV9_E,175,187,346578,unverified,29,English,A dog is crawling over a child to get out of its doghouse.
11669,ao-9B8IV9_E,175,187,948761,unverified,76,English,A dog is on top of a person in his kennel.
11670,ao-9B8IV9_E,175,187,963466,unverified,27,English,A funny animal.
11671,ao-9B8IV9_E,175,187,600230,unverified,15,English,A kid and dog stuck in a doghouse.
11672,ao-9B8IV9_E,175,187,169605,unverified,17,English,A kid is playing in a dog house.
11673,ao-9B8IV9_E,175,187,257511,unverified,40,English,A little boy is crawling into a dog house.
11674,ao-9B8IV9_E,175,187,467982,unverified,198,English,A small boy got caught in a dog's kennel.
11675,ao-9B8IV9_E,175,187,707318,unverified,24,English,A toddler crawls into a dog house.
11676,ao-9B8IV9_E,175,187,394339,unverified,252,English,it's a funniest clip of a dog and a man.
11677,ao-9B8IV9_E,175,187,919506,unverified,55,English,the dog biting a man.
11678,ao-9B8IV9_E,175,187,990853,unverified,57,English,the dog is playing with the boy
11679,ao-9B8IV9_E,175,187,965612,unverified,54,English,the boy is play the funny animals
11680,KPPCwmU5OHQ,227,238,760882,clean,52,English,A man puts chicken broth in a pot.
11681,KPPCwmU5OHQ,227,238,280252,clean,58,English,A person is adding liquid into the bowl.
11682,KPPCwmU5OHQ,227,238,159786,clean,344,English,A chef pours broth into a pot.
11683,KPPCwmU5OHQ,227,238,435773,clean,26,English,A man is pouring a carton of chicken broth into a pot.
11684,KPPCwmU5OHQ,227,238,922727,clean,23,English,Someone poured chicken broth into a pot.
11685,KPPCwmU5OHQ,227,238,275759,clean,47,English,A man is adding oil to a bowl.
11686,KPPCwmU5OHQ,227,238,157374,clean,40,English,A man is pouring broth into a bowl.
11687,KPPCwmU5OHQ,227,238,374994,clean,66,English,A person is pouring chicken broth into a bowl.
11688,KPPCwmU5OHQ,227,238,297776,clean,39,English,A person pours broth into a pot.
11689,KPPCwmU5OHQ,227,238,155632,clean,28,English,Someone is pouring broth into a pan.
11690,KPPCwmU5OHQ,227,238,214410,clean,39,English,Someone is pouring chicken broth into a pot.
11691,KPPCwmU5OHQ,227,238,617730,clean,28,English,A person is adding broth to an empty pot.
11692,KPPCwmU5OHQ,227,238,772960,clean,239,English,A man pours readymade chicken broth from a carton box into a large vessel placed on the gas stove.
11693,KPPCwmU5OHQ,227,238,309959,clean,24,English,Someone added chicken broth to the pot.
11694,KPPCwmU5OHQ,227,238,762891,clean,23,English,The man is pouring broth into the pot.
11695,KPPCwmU5OHQ,227,238,215924,clean,60,English,A liquid is poured into a pot.
11696,KPPCwmU5OHQ,227,238,807872,clean,25,English,A man pours some broth into a bowl.
11697,KPPCwmU5OHQ,227,238,553931,clean,53,English,The pan of milk is on the stove.
11698,KPPCwmU5OHQ,227,238,965612,unverified,60,English,the person is cooking
11699,KPPCwmU5OHQ,227,238,906649,unverified,52,English,A man pours chicken broth into a pan.
11700,KPPCwmU5OHQ,227,238,611139,unverified,62,English,A person is boiling.
11701,KPPCwmU5OHQ,227,238,132126,unverified,64,English,In the process of preparing chicken noodle soup.
11702,KPPCwmU5OHQ,227,238,799001,unverified,29,English,A man is pouring broth.
11703,KPPCwmU5OHQ,227,238,707318,unverified,12,English,A person pours broth into a pot.
11704,KPPCwmU5OHQ,227,238,470073,unverified,56,English,the person is preparing chicken soup
11705,KPPCwmU5OHQ,227,238,403763,unverified,92,English,The person is pouring liquid into the pan.
11706,KPPCwmU5OHQ,227,238,615202,unverified,44,English,a man is cooking somthing
11707,KPPCwmU5OHQ,227,238,497691,unverified,39,English,A PERSON ARE POUR SOMETHING INTO THE BOWL.
11708,KPPCwmU5OHQ,227,238,741585,unverified,17,English,A man is pouring broth into a pot.
11709,KPPCwmU5OHQ,227,238,599728,unverified,466,English,a man is preparing something
11710,KPPCwmU5OHQ,227,238,507626,unverified,152,English,A man preparing chicken noodles soup
11711,KPPCwmU5OHQ,227,238,169605,unverified,19,English,Someone is pouring chicken broth into a pot.
11712,KPPCwmU5OHQ,227,238,303815,unverified,24,English,a person is preparing soup
11713,KPPCwmU5OHQ,227,238,393505,unverified,21,English,Someone is about to pour chicken broth in a pot.
11714,KPPCwmU5OHQ,227,238,394339,unverified,194,English,A MAN ISCOOKING AND DIRECTING  ABOUT THE CHICKEN NOODLE SOUP.
11715,KPPCwmU5OHQ,227,238,334439,unverified,72,English,A person is making chicken noodles soup
11716,KPPCwmU5OHQ,227,238,130040,unverified,9,English,a man cooking his kichen
11717,KPPCwmU5OHQ,227,238,947723,unverified,19,English,Chicken broth is added to a pot.
11718,KPPCwmU5OHQ,227,238,762891,unverified,15,English,The man is pouring broth into the pot.
11719,KPPCwmU5OHQ,227,238,750723,unverified,52,English,anyone made chicken soup
11720,KPPCwmU5OHQ,227,238,554590,unverified,37,English,Someone pours broth into a pan.
11721,KPPCwmU5OHQ,227,238,864714,unverified,48,English,"Ok, let us first deep fry the vinegar."
11779,cFzSEIGrEfA,0,24,280252,clean,163,English,A man is removing a skin of a fish with a knife.
11780,cFzSEIGrEfA,0,24,435773,clean,32,English,A man is scaling a fish.
11781,cFzSEIGrEfA,0,24,922727,clean,49,English,Someone is scaling a fish.
11782,cFzSEIGrEfA,0,24,275759,clean,56,English,A man removing scales of a fish with a knife.
11783,cFzSEIGrEfA,0,24,825347,clean,13,English,A person is descaling a fish.
11784,cFzSEIGrEfA,0,24,374994,clean,20,English,A person is slicing the scales off a fish.
11785,cFzSEIGrEfA,0,24,297776,clean,53,English,A person scrapes scales off a fish with a knife.
11786,cFzSEIGrEfA,0,24,155632,clean,18,English,Someone is scaling a fish.
11787,cFzSEIGrEfA,0,24,772960,clean,281,English,A man is removing the scales from a fish's body by holding its tail and scraping off the scales with a knife.
11788,cFzSEIGrEfA,0,24,550906,clean,32,English,A fish being scaled.
11789,cFzSEIGrEfA,0,24,309959,clean,23,English,Someone de-scaled a fish.
11790,cFzSEIGrEfA,0,24,762891,clean,40,English,The person is removing the scales from the fish.
11791,cFzSEIGrEfA,0,24,625932,clean,36,English,A man is scaling a fish.
11792,cFzSEIGrEfA,0,24,553931,clean,21,English,Someone scaled a fish.
11793,cFzSEIGrEfA,0,24,371782,unverified,116,English,A guy removing the scales of the fish in the kitchen.
11794,cFzSEIGrEfA,0,24,919506,unverified,27,English,a man cutting fish.
11795,cFzSEIGrEfA,0,24,741585,unverified,40,English,A man is scaling a fish with a knife.
